         13296276 function calls (13061472 primitive calls) in 632.891 seconds

   Ordered by: cumulative time

   ncalls  tottime  percall  cumtime  percall filename:lineno(function)
        1    0.000    0.000    0.228    0.228 C:\Users\Pascal\AppData\Local\Programs\Python\Python39\lib\site-packages\huggingface_hub\utils\_validators.py:85(_inner_fn)
        1    0.000    0.000    0.228    0.228 C:\Users\Pascal\AppData\Local\Programs\Python\Python39\lib\site-packages\huggingface_hub\utils\_deprecation.py:72(inner_f)
        1    0.000    0.000    0.228    0.228 C:\Users\Pascal\AppData\Local\Programs\Python\Python39\lib\site-packages\huggingface_hub\hf_api.py:1214(model_info)
        1    0.000    0.000    0.228    0.228 C:\Users\Pascal\AppData\Local\Programs\Python\Python39\lib\site-packages\requests\api.py:62(get)
   582822    0.158    0.000    0.215    0.000 C:\Users\Pascal\AppData\Local\Programs\Python\Python39\lib\types.py:171(__get__)
        1    0.000    0.000    0.208    0.208 C:\Users\Pascal\AppData\Local\Programs\Python\Python39\lib\site-packages\transformers\modeling_utils.py:1477(_load_state_dict_into_model)
    420/1    0.001    0.000    0.204    0.204 C:\Users\Pascal\AppData\Local\Programs\Python\Python39\lib\site-packages\transformers\modeling_utils.py:1570(load)
      420    0.026    0.000    0.202    0.000 C:\Users\Pascal\AppData\Local\Programs\Python\Python39\lib\site-packages\torch\nn\modules\module.py:1338(_load_from_state_dict)
    32379    0.199    0.000    0.199    0.000 {method 'reduce' of 'numpy.ufunc' objects}
259032/32379    0.164    0.000    0.198    0.000 C:\Users\Pascal\AppData\Local\Programs\Python\Python39\lib\ast.py:79(_convert)
   129516    0.125    0.000    0.196    0.000 C:\Users\Pascal\AppData\Local\Programs\Python\Python39\lib\site-packages\numpy\lib\format.py:893(_read_bytes)
      392    0.155    0.000    0.155    0.000 {method 'copy_' of 'torch._C._TensorBase' objects}
        1    0.000    0.000    0.141    0.141 C:\Users\Pascal\AppData\Local\Programs\Python\Python39\lib\site-packages\transformers\models\bert\modeling_bert.py:169(__init__)
        3    0.000    0.000    0.141    0.047 C:\Users\Pascal\AppData\Local\Programs\Python\Python39\lib\site-packages\torch\nn\modules\sparse.py:120(__init__)
        3    0.000    0.000    0.141    0.047 C:\Users\Pascal\AppData\Local\Programs\Python\Python39\lib\site-packages\torch\nn\modules\sparse.py:148(reset_parameters)
        3    0.000    0.000    0.140    0.047 C:\Users\Pascal\AppData\Local\Programs\Python\Python39\lib\site-packages\torch\nn\init.py:138(normal_)
        3    0.000    0.000    0.140    0.047 C:\Users\Pascal\AppData\Local\Programs\Python\Python39\lib\site-packages\torch\nn\init.py:17(_no_grad_normal_)
        3    0.140    0.047    0.140    0.047 {method 'normal_' of 'torch._C._TensorBase' objects}
        1    0.076    0.076    0.113    0.113 C:\Users\Pascal\Desktop\WannaDB\lab23_wannadb_scale-up\wannadb\preprocessing\other_processing.py:39(_call)
        1    0.000    0.000    0.108    0.108 C:\Users\Pascal\AppData\Local\Programs\Python\Python39\lib\site-packages\bson\__init__.py:941(decode)
        1    0.108    0.108    0.108    0.108 {built-in method bson._cbson._bson_to_dict}
  1434500    0.108    0.000    0.108    0.000 {method 'append' of 'list' objects}
       24    0.000    0.000    0.104    0.004 C:\Users\Pascal\AppData\Local\Programs\Python\Python39\lib\site-packages\transformers\models\bert\modeling_bert.py:352(__init__)
  1377552    0.098    0.000    0.102    0.000 {built-in method builtins.isinstance}
       14    0.100    0.007    0.100    0.007 {method 'load_verify_locations' of '_ssl._SSLContext' objects}
   615524    0.097    0.000    0.097    0.000 {built-in method __new__ of type object at 0x00007FFB68E65C60}
1373965/1373930    0.084    0.000    0.084    0.000 {built-in method builtins.len}
    32379    0.035    0.000    0.079    0.000 C:\Users\Pascal\AppData\Local\Programs\Python\Python39\lib\site-packages\numpy\lib\format.py:218(read_magic)
     11/7    0.000    0.000    0.066    0.009 C:\Users\Pascal\AppData\Local\Programs\Python\Python39\lib\site-packages\pymilvus\decorators.py:115(handler)
     11/7    0.000    0.000    0.066    0.009 C:\Users\Pascal\AppData\Local\Programs\Python\Python39\lib\site-packages\pymilvus\decorators.py:154(handler)
     11/7    0.000    0.000    0.066    0.009 C:\Users\Pascal\AppData\Local\Programs\Python\Python39\lib\site-packages\pymilvus\decorators.py:38(handler)
       73    0.063    0.001    0.063    0.001 {method 'read' of '_io.BufferedReader' objects}
   582822    0.062    0.000    0.062    0.000 {method 'span' of 're.Match' objects}
   582822    0.057    0.000    0.057    0.000 C:\Users\Pascal\AppData\Local\Programs\Python\Python39\lib\enum.py:683(value)
    81051    0.052    0.000    0.052    0.000 C:\Users\Pascal\Desktop\WannaDB\lab23_wannadb_scale-up\wannadb\data\signals.py:35(__init__)
34076/33786    0.009    0.000    0.049    0.000 {built-in method builtins.hasattr}
        1    0.000    0.000    0.046    0.046 C:\Users\Pascal\Desktop\WannaDB\lab23_wannadb_scale-up\wannadb\data\vector_database.py:109(__enter__)
        1    0.000    0.000    0.046    0.046 C:\Users\Pascal\AppData\Local\Programs\Python\Python39\lib\site-packages\pymilvus\orm\connections.py:236(connect)
        1    0.000    0.000    0.046    0.046 C:\Users\Pascal\AppData\Local\Programs\Python\Python39\lib\site-packages\pymilvus\orm\connections.py:296(connect_milvus)
     17/9    0.000    0.000    0.045    0.005 C:\Users\Pascal\AppData\Local\Programs\Python\Python39\lib\site-packages\pymilvus\client\interceptor.py:32(intercept_unary_unary)
