         185984781 function calls (183093451 primitive calls) in 263.878 seconds

   Ordered by: cumulative time

   ncalls  tottime  percall  cumtime  percall filename:lineno(function)
       14    0.000    0.000    0.398    0.028 C:\Users\Pascal\AppData\Local\Programs\Python\Python39\lib\site-packages\urllib3\util\ssl_.py:355(ssl_wrap_socket)
   110590    0.037    0.000    0.387    0.000 C:\Users\Pascal\Desktop\WannaDB\lab23_wannadb_scale-up\wannadb\statistics.py:46(__getitem__)
     1157    0.005    0.000    0.376    0.000 C:\Users\Pascal\AppData\Local\Programs\Python\Python39\lib\threading.py:851(start)
   330054    0.218    0.000    0.359    0.000 C:\Users\Pascal\Desktop\WannaDB\lab23_wannadb_scale-up\wannadb\data\data.py:271(__getitem__)
       14    0.000    0.000    0.350    0.025 C:\Users\Pascal\AppData\Local\Programs\Python\Python39\lib\site-packages\urllib3\connection.py:161(_new_conn)
       14    0.000    0.000    0.350    0.025 C:\Users\Pascal\AppData\Local\Programs\Python\Python39\lib\site-packages\urllib3\util\connection.py:37(create_connection)
   404720    0.330    0.000    0.349    0.000 C:\Users\Pascal\AppData\Local\Programs\Python\Python39\lib\site-packages\numpy\lib\format.py:283(descr_to_dtype)
   405873    0.166    0.000    0.327    0.000 {built-in method builtins.all}
       24    0.001    0.000    0.327    0.014 C:\Users\Pascal\AppData\Local\Programs\Python\Python39\lib\site-packages\transformers\models\bert\modeling_bert.py:227(__init__)
     1157    0.006    0.000    0.321    0.000 C:\Users\Pascal\AppData\Local\Programs\Python\Python39\lib\threading.py:556(wait)
  1227916    0.315    0.000    0.315    0.000 {built-in method builtins.min}
       14    0.314    0.022    0.314    0.022 {method 'connect' of '_socket.socket' objects}
       14    0.000    0.000    0.299    0.021 C:\Users\Pascal\AppData\Local\Programs\Python\Python39\lib\site-packages\urllib3\util\ssl_.py:481(_ssl_wrap_socket_impl)
       14    0.000    0.000    0.299    0.021 C:\Users\Pascal\AppData\Local\Programs\Python\Python39\lib\ssl.py:494(wrap_socket)
       14    0.000    0.000    0.299    0.021 C:\Users\Pascal\AppData\Local\Programs\Python\Python39\lib\ssl.py:983(_create)
       14    0.000    0.000    0.298    0.021 C:\Users\Pascal\AppData\Local\Programs\Python\Python39\lib\ssl.py:1302(do_handshake)
   250252    0.217    0.000    0.298    0.000 C:\Users\Pascal\Desktop\WannaDB\lab23_wannadb_scale-up\wannadb\data\data.py:89(__getitem__)
       14    0.297    0.021    0.297    0.021 {method 'do_handshake' of '_ssl._SSLSocket' objects}
