         343142369 function calls (340008494 primitive calls) in 214.151 seconds

   Ordered by: cumulative time

   ncalls  tottime  percall  cumtime  percall filename:lineno(function)
  1384020    0.841    0.000    0.841    0.000 C:\Users\Pascal\Desktop\WannaDB\lab23_wannadb_scale-up\wannadb\data\signals.py:35(__init__)
   404720    0.304    0.000    0.768    0.000 C:\Users\Pascal\AppData\Local\Programs\Python\Python39\lib\site-packages\numpy\lib\format.py:218(read_magic)
  1234851    0.371    0.000    0.732    0.000 {built-in method builtins.min}
   292736    0.148    0.000    0.709    0.000 <__array_function__ internals>:2(ndim)
   585472    0.274    0.000    0.694    0.000 C:\Users\Pascal\AppData\Local\Programs\Python\Python39\lib\site-packages\sklearn\_config.py:24(get_config)
  7284960    0.690    0.000    0.690    0.000 {method 'span' of 're.Match' objects}
   585472    0.604    0.000    0.672    0.000 C:\Users\Pascal\AppData\Local\Programs\Python\Python39\lib\warnings.py:458(__enter__)
  7284960    0.641    0.000    0.641    0.000 C:\Users\Pascal\AppData\Local\Programs\Python\Python39\lib\enum.py:683(value)
  1170944    0.374    0.000    0.593    0.000 C:\Users\Pascal\AppData\Local\Programs\Python\Python39\lib\site-packages\numpy\core\numerictypes.py:284(issubclass_)
   146368    0.593    0.000    0.593    0.000 C:\Users\Pascal\AppData\Local\Programs\Python\Python39\lib\site-packages\numpy\core\_methods.py:106(_clip_dep_invoke_with_casting)
       82    0.589    0.007    0.589    0.007 {method 'read' of '_io.BufferedReader' objects}
       14    0.000    0.000    0.572    0.041 C:\Users\Pascal\AppData\Local\Programs\Python\Python39\lib\site-packages\urllib3\connection.py:161(_new_conn)
       14    0.000    0.000    0.572    0.041 C:\Users\Pascal\AppData\Local\Programs\Python\Python39\lib\site-packages\urllib3\util\connection.py:37(create_connection)
       14    0.563    0.040    0.563    0.040 {method 'connect' of '_socket.socket' objects}
   292736    0.251    0.000    0.535    0.000 C:\Users\Pascal\AppData\Local\Programs\Python\Python39\lib\site-packages\numpy\core\numeric.py:1858(isscalar)
  1610048    0.331    0.000    0.515    0.000 C:\Users\Pascal\AppData\Local\Programs\Python\Python39\lib\site-packages\scipy\sparse\base.py:1205(isspmatrix)
   585685    0.324    0.000    0.463    0.000 <frozen importlib._bootstrap>:398(parent)
   585472    0.316    0.000    0.461    0.000 C:\Users\Pascal\AppData\Local\Programs\Python\Python39\lib\site-packages\sklearn\utils\validation.py:476(_ensure_no_complex_data)
  2023600    0.418    0.000    0.418    0.000 {method 'read' of '_io.BytesIO' objects}
   292736    0.298    0.000    0.415    0.000 C:\Users\Pascal\AppData\Local\Programs\Python\Python39\lib\site-packages\numpy\core\fromnumeric.py:3127(ndim)
585582/585527    0.133    0.000    0.415    0.000 C:\Users\Pascal\AppData\Local\Programs\Python\Python39\lib\abc.py:100(__subclasscheck__)
   404720    0.282    0.000    0.400    0.000 C:\Users\Pascal\AppData\Local\Programs\Python\Python39\lib\contextlib.py:470(__exit__)
