         186470104 function calls (183578479 primitive calls) in 352.617 seconds

   Ordered by: cumulative time

   ncalls  tottime  percall  cumtime  percall filename:lineno(function)
        3    0.000    0.000    0.162    0.054 C:\Users\Pascal\AppData\Local\Programs\Python\Python39\lib\site-packages\torch\nn\init.py:17(_no_grad_normal_)
        3    0.162    0.054    0.162    0.054 {method 'normal_' of 'torch._C._TensorBase' objects}
      392    0.146    0.000    0.146    0.000 {method 'copy_' of 'torch._C._TensorBase' objects}
     1146    0.143    0.000    0.146    0.000 {method 'integrated_call' of 'grpc._cython.cygrpc.Channel' objects}
   405829    0.144    0.000    0.144    0.000 {method 'join' of 'str' objects}
   445950    0.143    0.000    0.143    0.000 C:\Users\Pascal\AppData\Local\Programs\Python\Python39\lib\site-packages\pymilvus\client\abstract.py:248(value_of_field)
      569    0.017    0.000    0.142    0.000 C:\Users\Pascal\AppData\Local\Programs\Python\Python39\lib\site-packages\pymilvus\client\prepare.py:566(search_requests_with_expr)
      569    0.003    0.000    0.142    0.000 C:\Users\Pascal\AppData\Local\Programs\Python\Python39\lib\site-packages\pymilvus\client\abstract.py:500(__init__)
      569    0.084    0.000    0.138    0.000 C:\Users\Pascal\AppData\Local\Programs\Python\Python39\lib\site-packages\pymilvus\client\abstract.py:511(_pack)
    99609    0.070    0.000    0.134    0.000 C:\Users\Pascal\Desktop\WannaDB\lab23_wannadb_scale-up\wannadb\data\data.py:103(__setitem__)
   445950    0.133    0.000    0.133    0.000 C:\Users\Pascal\AppData\Local\Programs\Python\Python39\lib\site-packages\pymilvus\client\abstract.py:225(__init__)
   404720    0.122    0.000    0.122    0.000 C:\Users\Pascal\AppData\Local\Programs\Python\Python39\lib\tokenize.py:164(__init__)
      571    0.002    0.000    0.116    0.000 C:\Users\Pascal\AppData\Local\Programs\Python\Python39\lib\site-packages\pymilvus\orm\schema.py:146(construct_from_dict)
   404720    0.115    0.000    0.115    0.000 {built-in method sys.exc_info}
406627/406337    0.077    0.000    0.115    0.000 {built-in method builtins.hasattr}
   404720    0.114    0.000    0.114    0.000 C:\Users\Pascal\AppData\Local\Programs\Python\Python39\lib\contextlib.py:389(__init__)
   411113    0.107    0.000    0.107    0.000 {method 'decode' of 'bytes' objects}
   526930    0.103    0.000    0.103    0.000 C:\Users\Pascal\Desktop\WannaDB\lab23_wannadb_scale-up\wannadb\data\data.py:256(nuggets)
       24    0.000    0.000    0.102    0.004 C:\Users\Pascal\AppData\Local\Programs\Python\Python39\lib\site-packages\transformers\models\bert\modeling_bert.py:352(__init__)
      569    0.007    0.000    0.096    0.000 C:\Users\Pascal\AppData\Local\Programs\Python\Python39\lib\site-packages\pymilvus\client\prepare.py:555(_prepare_placeholders)
   161930    0.041    0.000    0.090    0.000 C:\Users\Pascal\Desktop\WannaDB\lab23_wannadb_scale-up\wannadb\data\signals.py:166(from_serializable)
      569    0.070    0.000    0.088    0.000 C:\Users\Pascal\AppData\Local\Programs\Python\Python39\lib\site-packages\pymilvus\client\blob.py:11(vector_float_to_bytes)
       14    0.088    0.006    0.088    0.006 {method 'load_verify_locations' of '_ssl._SSLContext' objects}
     4568    0.010    0.000    0.087    0.000 C:\Users\Pascal\AppData\Local\Programs\Python\Python39\lib\site-packages\pymilvus\orm\schema.py:298(construct_from_dict)
   809370    0.087    0.000    0.087    0.000 C:\Users\Pascal\Desktop\WannaDB\lab23_wannadb_scale-up\wannadb\data\data.py:84(signals)
   604879    0.086    0.000    0.086    0.000 {method 'get' of 'dict' objects}
   404720    0.084    0.000    0.084    0.000 {built-in method _struct.unpack}
44036/5724    0.032    0.000    0.083    0.000 C:\Users\Pascal\AppData\Local\Programs\Python\Python39\lib\copy.py:128(deepcopy)
   404720    0.082    0.000    0.082    0.000 C:\Users\Pascal\AppData\Local\Programs\Python\Python39\lib\tokenize.py:612(generate_tokens)
